250-left_mirrored.mov,1080,1920,54.0
119-left.mp4,886,1920,46.0
184-left.mov,1080,1920,51.0
22-left.mp4,1920,1080,52.0
120-left_mirrored.mp4,1080,2340,28.0
66-right_mirrored.mp4,1920,1080,49.0
267-right_mirrored.mov,1080,1920,44.0
206-right_mirrored.mov,1920,1080,58.0
265-right.mov,1080,1920,46.0
294-right_mirrored.mov,1080,1920,39.0
74-right_mirrored.mp4,1920,1080,36.0
245-right_mirrored.mov,1080,1920,56.0
255-right_mirrored.mov,1080,1920,50.0
162-right_mirrored.mov,1080,1920,40.0
188-right_mirrored.mov,1920,1080,57.0
263-right.mov,1080,1920,57.0
295-right_mirrored.mov,1080,1920,44.0
217-left_mirrored.mov,1920,1080,55.0
9-left.mp4,1920,1080,47.0
220-left.mov,1920,1080,52.0
297-right.mov,1080,1920,46.0
90-right.mp4,1080,1730,44.0
261-left_mirrored.mov,1080,1920,44.0
4-left_mirrored.mp4,1920,1080,48.0
63-right.mp4,1920,1080,51.0
121-left_mirrored.mp4,886,1920,47.0
9-left_mirrored.mp4,1920,1080,47.0
35-right.mp4,886,1920,47.0
239-right_mirrored.mov,1080,1920,53.0
219-left_mirrored.mov,1920,1080,53.0
255-right.mov,1080,1920,50.0
151-right.mov,1920,1080,64.0
25-left.mp4,886,1920,49.0
90-right_mirrored.mp4,1080,1730,44.0
85-left.mov,960,982,43.0
105-left.mp4,720,1280,53.0
152-right_mirrored.mp4,1920,1080,49.0
95-right_mirrored.mp4,886,1920,50.0
283-right.mov,1080,1920,45.0
147-right.mov,1920,1080,62.0
293-right_mirrored.mov,1080,1920,38.0
233-right_mirrored.mov,1080,1920,59.0
36-right.mp4,886,1920,51.0
162-right.mov,1080,1920,40.0
233-right.mov,1080,1920,58.0
217-left.mov,1920,1080,55.0
105-left_mirrored.mp4,720,1280,53.0
305-right.mov,1080,1920,42.0
251-left_mirrored.mov,1080,1920,50.0
297-right_mirrored.mov,1080,1920,46.0
122-left_mirrored.mp4,886,1920,37.0
21-left_mirrored.mp4,1920,1080,54.0
125-left.mp4,886,1920,68.0
203-left.mov,936,1918,58.0
125-left_mirrored.mp4,886,1920,68.0
269-right.mov,1080,1920,53.0
34-right.mp4,886,1920,45.0
104-left.mp4,720,1280,54.0
256-right.mov,1080,1920,51.0
178-left_mirrored.mov,1080,1920,47.0
268-right_mirrored.mov,1080,1920,51.0
142-right_mirrored.mov,1080,1920,51.0
287-right_mirrored.mov,1080,1920,46.0
80-right_mirrored.mp4,1920,1080,56.0
158-right_mirrored.mov,1080,1920,55.0
267-right.mov,1080,1920,44.0
247-right.mov,1080,1920,54.0
106-left.mp4,720,1280,54.0
234-right.mov,1080,1920,47.0
306-right_mirrored.mov,1080,1920,50.0
24-left.mp4,886,1920,47.0
78-right_mirrored.mp4,1920,1080,31.0
200-left.mov,1080,1920,24.0
303-right.mov,1080,1920,52.0
